Name,Address,Type,Bedroom limit,Guest limit,Expiration date,Location,Y,X
2312 St Louis St,2312 St Louis St,Short Term Rental Commercial Owner,3,6,9/12/2023 23:59,"(29.9660374311144, -90.0806611987079)",29.9660374311144, -90.0806611987079
3302 Constance St,3302 Constance St,Short Term Rental Residential Owner,,,3/1/2023 0:00,"(29.9223423886851, -90.0873719528188)",29.9223423886851, -90.0873719528188
2425 CHARTRES ST LLC,2425 CHARTRES ST,4703 - BED & BREAKFAST INNS,,,,"(29.9638807987302, -90.0533403827539)",29.9638807987302, -90.0533403827539
1116 N Miro St,1116 N Miro St,Short Term Rental Residential Owner,2,4,9/11/2023 21:51,"(29.9712406635012, -90.0753716126647)",29.9712406635012, -90.0753716126647
6222 Pontchartrain Blvd,6222 Pontchartrain Blvd,Short Term Rental Residential Owner,2,4,3/1/2023 0:00,"(30.0045903297159, -90.116048222919)",30.0045903297159, -90.116048222919
937 Marigny St,937 Marigny St,Short Term Rental Residential Owner,3,6,3/1/2023 0:00,"(29.9674401110273, -90.0553114118681)",29.9674401110273, -90.0553114118681
1214 Piety St,1214 Piety St,Short Term Rental Residential Owner,3,6,3/1/2023 0:00,"(29.9683036541566, -90.0412851454416)",29.9683036541566, -90.0412851454416
5029 Magazine St,5029 Magazine St,Short Term Rental Commercial Owner,2,4,9/15/2023 23:59,"(29.9205874708945, -90.1099100712855)",29.9205874708945, -90.1099100712855
2017 N Claiborne Ave,2017 N Claiborne Ave,Short Term Rental Commercial Owner,5,10,9/12/2023 23:59,"(29.9735790429245, -90.0591782671061)",29.9735790429245, -90.0591782671061
1214 Piety St Apt B,1214 Piety St Apt B,Short Term Rental Residential Owner,1,2,3/1/2023 0:00,"(29.9683036541566, -90.0412851454416)",29.9683036541566, -90.0412851454416
7810 Spruce St,7810 Spruce St,Short Term Rental Residential Owner,2,4,3/1/2023 0:00,"(29.9510940706386, -90.1215591215645)",29.9510940706386, -90.1215591215645
4616 S Robertson St,4616 S Robertson St,Short Term Rental Residential Owner,1,2,9/12/2023 16:26,"(29.9359184397681, -90.1058882063969)",29.9359184397681, -90.1058882063969
COURTYARD BY MARRIOTT #1MK-[H/P],300 JULIA ST,4701 - HOTELS (EXC CASINO HOTELS) & MOTELS,,,,"(29.9445026510975, -90.0662564458014)",29.9445026510975, -90.0662564458014
THE HOTEL MODERN,936 SAINT CHARLES AVE,4701 - HOTELS (EXC CASINO HOTELS) & MOTELS,,,,"(29.9437047691426, -90.0719741938121)",29.9437047691426, -90.0719741938121
723 Louisa St,723 Louisa St,Short Term Rental Residential Owner,2,4,9/13/2023 13:16,"(29.9635676786277, -90.0434286718446)",29.9635676786277, -90.0434286718446
RE NEW ORLEANS PROPERTY MANAGEMENT,1531 URSULINES AVE,4703 - BED & BREAKFAST INNS,,,,"(29.9665894708311, -90.069428245708)",29.9665894708311, -90.069428245708
5835 Lafaye St,5835 Lafaye St,Short Term Rental Residential Owner,2,4,9/11/2023 17:14,"(30.0193003021028, -90.0492253220892)",30.0193003021028, -90.0492253220892
2423 Orleans Ave,2423 Orleans Ave,Short Term Rental Commercial Owner,3,6,9/12/2023 23:59,"(29.9689473471002, -90.0797560259483)",29.9689473471002, -90.0797560259483
1731 Third St 1B,1731 Third St 1B,Short Term Rental Residential Owner,2,4,9/9/2023 7:07,"(29.9334985519049, -90.0853627519072)",29.9334985519049, -90.0853627519072
625 Pelican Ave,625 Pelican Ave,Short Term Rental Residential Owner,3,6,9/12/2023 9:05,"(29.9531388895877, -90.0490952140695)",29.9531388895877, -90.0490952140695
9027 Olive St,9027 Olive St,Short Term Rental Residential Owner,3,6,9/12/2023 8:31,"(29.9696640034124, -90.1207831113255)",29.9696640034124, -90.1207831113255
3812 Bienville Ave,3812 Bienville Ave,Short Term Rental Commercial Owner,3,6,9/14/2023 23:59,"(29.9742530979586, -90.0965016587297)",29.9742530979586, -90.0965016587297
703 Bartholomew St,703 Bartholomew St,Short Term Rental Residential Owner,1,2,9/12/2023 12:54,"(29.9615810500629, -90.0365203171274)",29.9615810500629, -90.0365203171274
4203 Burgundy St,4203 Burgundy St,Short Term Rental Residential Owner,2,4,3/1/2023 0:00,"(29.9632122832457, -90.0340349636714)",29.9632122832457, -90.0340349636714
2424 Lapeyrouse St,2424 Lapeyrouse St,Short Term Rental Residential Owner,1,2,9/14/2023 9:50,"(29.9777855765808, -90.073339008153)",29.9777855765808, -90.073339008153
3624 Cleveland Ave,3624 Cleveland Ave,Short Term Rental Residential Owner,2,4,9/12/2023 8:09,"(29.9706870615063, -90.0973801221302)",29.9706870615063, -90.0973801221302
2709 Dryades St,2709 Dryades St,Short Term Rental Residential Owner,4,8,3/1/2023 0:00,"(29.93386308623, -90.0873379043232)",29.93386308623, -90.0873379043232
3205 Conti St,3205 Conti St,Short Term Rental Commercial Owner,3,6,9/15/2023 23:59,"(29.9714255456356, -90.0898195221318)",29.9714255456356, -90.0898195221318
7015 Green St,7015 Green St,Short Term Rental Residential Owner,2,4,9/10/2023 7:57,"(29.9457380458305, -90.118393425341)",29.9457380458305, -90.118393425341
3704 Clematis St Apt A,3704 Clematis St Apt A,Short Term Rental Residential Owner,1,2,3/1/2023 0:00,"(29.9968111122092, -90.0533375702828)",29.9968111122092, -90.0533375702828
334 Carondelet St Unit 404,334 Carondelet St Unit 404,Short Term Rental Commercial Owner,1,2,8/25/2023 23:59,"(29.950972895826, -90.0711708545927)",29.950972895826, -90.0711708545927
4618 S Robertson St,4618 S Robertson St,Short Term Rental Residential Owner,2,4,9/12/2023 16:27,"(29.9359141474256, -90.1059351148827)",29.9359141474256, -90.1059351148827
3137 Dumaine St,3137 Dumaine St,Short Term Rental Residential Owner,1,2,9/13/2023 10:23,"(29.9758299521178, -90.0868577684838)",29.9758299521178, -90.0868577684838
3616 Magazine St Apt 101,3616 Magazine St Apt 101,Short Term Rental Commercial Owner,2,4,9/13/2023 23:59,"(29.9217710600891, -90.0920912732984)",29.9217710600891, -90.0920912732984
4201 Iris St,4201 Iris St,Short Term Rental Residential Owner,1,2,3/1/2023 0:00,"(30.0016937385022, -90.0522750213543)",30.0016937385022, -90.0522750213543
4816 Royal St,4816 Royal St,Short Term Rental Residential Owner,1,2,9/9/2023 11:08,"(29.9589886500435, -90.0261256283231)",29.9589886500435, -90.0261256283231
2634 Ursulines Ave,2634 Ursulines Ave,Short Term Rental Residential Owner,2,4,9/11/2023 12:48,"(29.9732750671261, -90.0795896731773)",29.9732750671261, -90.0795896731773
1908 Cambronne St,1908 Cambronne St,Short Term Rental Residential Owner,2,4,9/14/2023 11:46,"(29.9546593545981, -90.1269596116522)",29.9546593545981, -90.1269596116522
6654 Fleur-De-Lis Dr,6654 Fleur-De-Lis Dr,Short Term Rental Residential Owner,3,6,3/1/2023 0:00,"(30.0134368841695, -90.1184518665145)",30.0134368841695, -90.1184518665145
2836 Aubry St,2836 Aubry St,Short Term Rental Residential Owner,1,2,3/1/2023 0:00,"(29.983449198925, -90.0758696173341)",29.983449198925, -90.0758696173341
2431 Iberville St,2431 Iberville St,Short Term Rental Residential Owner,1,2,3/1/2023 0:00,"(29.964809531959, -90.0837039221254)",29.964809531959, -90.0837039221254
535 Bouny St,535 Bouny St,Short Term Rental Residential Owner,3,6,3/1/2023 0:00,"(29.9497594515336, -90.0530838998058)",29.9497594515336, -90.0530838998058
1427 Chartres St,1427 Chartres St,Short Term Rental Residential Owner,5,10,3/1/2023 0:00,"(29.9633461060185, -90.0586396796352)",29.9633461060185, -90.0586396796352
5671 Woodlawn Pl,5671 Woodlawn Pl,Short Term Rental Residential Owner,1,2,3/1/2023 0:00,"(29.9937154108918, -90.1114462239716)",29.9937154108918, -90.1114462239716
3321 Delachaise St,3321 Delachaise St,Short Term Rental Residential Owner,1,2,3/1/2023 0:00,"(29.9440938478095, -90.0996062292125)",29.9440938478095, -90.0996062292125
1222 St Anthony St,1222 St Anthony St,Short Term Rental Residential Owner,3,6,3/1/2023 0:00,"(29.9687785345334, -90.0616847503394)",29.9687785345334, -90.0616847503394
711 S Peters St Apt 101,711 S Peters St Apt 101,Short Term Rental Commercial Owner,2,4,10/23/2023 23:59,"(29.94591820656, -90.0659955628554)",29.94591820656, -90.0659955628554
1142 Marais St,1142 Marais St,Short Term Rental Residential Owner,1,2,3/1/2023 0:00,"(29.9661619312934, -90.0673966458338)",29.9661619312934, -90.0673966458338
3421 Royal St,3421 Royal St,Short Term Rental Residential Owner,1,2,3/1/2023 0:00,"(29.9625836702214, -90.0411410470172)",29.9625836702214, -90.0411410470172
1085 John Churchill Chase St Apt 202,1085 John Churchill Chase St Apt 202,Short Term Rental Commercial Owner,1,2,8/25/2023 23:59,"(29.9411778882279, -90.0700441206019)",29.9411778882279, -90.0700441206019
2753 Jasmine St,2753 Jasmine St,Short Term Rental Residential Owner,1,2,3/1/2023 0:00,"(30.0012102815401, -90.0465050142341)",30.0012102815401, -90.0465050142341
1570 N Dorgenois St,1570 N Dorgenois St,Short Term Rental Residential Owner,2,4,3/1/2023 0:00,"(29.9779783709133, -90.0740019916647)",29.9779783709133, -90.0740019916647
73 N Park Pl,73 N Park Pl,Short Term Rental Residential Owner,2,4,3/1/2023 0:00,"(29.9927408789092, -90.1040181751554)",29.9927408789092, -90.1040181751554
2048 Felicity St,2048 Felicity St,Short Term Rental Residential Owner,2,4,3/1/2023 0:00,"(29.94045206784, -90.0824445856776)",29.94045206784, -90.0824445856776
1811 Columbus St,1811 Columbus St,Short Term Rental Residential Owner,3,6,3/1/2023 0:00,"(29.9726046009226, -90.0692352982459)",29.9726046009226, -90.0692352982459
2105 Erato St,2105 Erato St,Short Term Rental Residential Owner,,,3/1/2023 0:00,"(29.9435882241894, -90.0797752423416)",29.9435882241894, -90.0797752423416
1824 Bienville Ave,1824 Bienville Ave,Short Term Rental Residential Owner,2,4,3/1/2023 0:00,"(29.9616665237642, -90.0779610393874)",29.9616665237642, -90.0779610393874
711 S Peters St Apt 203,711 S Peters St Apt 203,Short Term Rental Commercial Owner,2,4,10/23/2023 23:59,"(29.9458739362436, -90.0660331651377)",29.9458739362436, -90.0660331651377
1124 Barracks St,1124 Barracks St,Short Term Rental Residential Owner,3,6,3/1/2023 0:00,"(29.9656554553621, -90.0647911526949)",29.9656554553621, -90.0647911526949
2826 Constance St,2826 Constance St,Short Term Rental Residential Owner,1,2,3/1/2023 0:00,"(29.9249194696425, -90.082390853608)",29.9249194696425, -90.082390853608
536 S Rocheblave St,536 S Rocheblave St,Short Term Rental Commercial Owner,3,6,10/22/2023 23:59,"(29.9596840105104, -90.0884903399787)",29.9596840105104, -90.0884903399787
722 Weiblen Pl,722 Weiblen Pl,Short Term Rental Residential Owner,2,4,3/1/2023 0:00,"(29.9861648832998, -90.1091451240205)",29.9861648832998, -90.1091451240205
812 Frenchmen St,812 Frenchmen St,Short Term Rental Residential Owner,2,4,3/1/2023 0:00,"(29.9658204256945, -90.0580391209531)",29.9658204256945, -90.0580391209531
3008 Toulouse St,3008 Toulouse St,Short Term Rental Commercial Owner,2,4,10/24/2023 23:59,"(29.9717072668062, -90.0872797428112)",29.9717072668062, -90.0872797428112
316 S Salcedo St,316 S Salcedo St,Short Term Rental Residential Owner,1,2,10/24/2023 15:17,"(29.9660380838047, -90.0930840577617)",29.9660380838047, -90.0930840577617
2303 Leonidas St,2303 Leonidas St,Short Term Rental Residential Owner,5,10,3/1/2023 0:00,"(29.9584120437792, -90.1256476522642)",29.9584120437792, -90.1256476522642
4117 St Peter St,4117 St Peter St,Short Term Rental Residential Owner,3,6,3/1/2023 0:00,"(29.9793062220153, -90.0964175904287)",29.9793062220153, -90.0964175904287
711 S Peters St Apt 309,711 S Peters St Apt 309,Short Term Rental Commercial Owner,2,4,10/23/2023 23:59,"(29.9458082504698, -90.0661286045262)",29.9458082504698, -90.0661286045262
3917 Elysian Fields Ave,3917 Elysian Fields Ave,Short Term Rental Residential Owner,2,4,3/1/2023 0:00,"(29.9983460195327, -90.0587087901549)",29.9983460195327, -90.0587087901549
THE BRANDYWINE BY SEXTANT,888 BARONNE ST,4701 - HOTELS (EXC CASINO HOTELS) & MOTELS,,,,"(29.9450103481091, -90.0740271969016)",29.9450103481091, -90.0740271969016
706 General Taylor St,706 General Taylor St,Short Term Rental Residential Owner,2,4,10/26/2023 8:28,"(29.9194957436697, -90.0946651777673)",29.9194957436697, -90.0946651777673
1017 Fourth St Unit C,1017 Fourth St Unit C,Short Term Rental Residential Owner,2,4,3/1/2023 0:00,"(29.9263030321256, -90.0810564044856)",29.9263030321256, -90.0810564044856
3648 Timber Bluff,3648 Timber Bluff,Short Term Rental Residential Owner,3,6,3/1/2023 0:00,"(28.0988907068706, -101.517799134252)",28.0988907068706, -101.517799134252
815 Jackson Ave,815 Jackson Ave,Short Term Rental Residential Owner,2,4,3/1/2023 0:00,"(29.9275855013121, -90.0748038635905)",29.9275855013121, -90.0748038635905
4915 Magazine St,4915 Magazine St,Short Term Rental Residential Owner,1,2,3/1/2023 0:00,"(29.920483870761, -90.108402246889)",29.920483870761, -90.108402246889
3108 Annunciation St,3108 Annunciation St,Short Term Rental Residential Owner,1,2,3/1/2023 0:00,"(29.9217643058904, -90.0837621247894)",29.9217643058904, -90.0837621247894
1529 Dumaine St,1529 Dumaine St,Short Term Rental Residential Owner,3,6,3/1/2023 0:00,"(29.9649340401282, -90.0708383096266)",29.9649340401282, -90.0708383096266
2505 Upperline St,2505 Upperline St,Short Term Rental Commercial Owner,3,6,10/26/2023 23:59,"(29.93511727279, -90.1071580070144)",29.93511727279, -90.1071580070144
2363 N Villere St,2363 N Villere St,Short Term Rental Residential Owner,1,2,3/1/2023 0:00,"(29.9719262377724, -90.0529637740574)",29.9719262377724, -90.0529637740574
2334 Napoleon Ave,2334 Napoleon Ave,Short Term Rental Residential Owner,2,4,3/1/2023 0:00,"(29.9341157306386, -90.1031642537916)",29.9341157306386, -90.1031642537916
2020 Baronne St,2020 Baronne St,Short Term Rental Residential Owner,1,2,10/25/2023 8:59,"(29.9369684006616, -90.0809967742771)",29.9369684006616, -90.0809967742771
4854 Magazine St,4854 Magazine St,Short Term Rental Commercial Owner,4,8,10/26/2023 23:59,"(29.9202107243866, -90.1076270140596)",29.9202107243866, -90.1076270140596
1404 Magazine St,1404 Magazine St,Short Term Rental Residential Owner,2,4,3/1/2023 0:00,"(29.9361305091227, -90.0718096976498)",29.9361305091227, -90.0718096976498
429 Exposition Blvd,429 Exposition Blvd,Short Term Rental Residential Owner,1,2,3/1/2023 0:00,"(29.9211323553661, -90.1278710050532)",29.9211323553661, -90.1278710050532
4520 St Ann St,4520 St Ann St,Short Term Rental Residential Owner,1,2,3/1/2023 0:00,"(29.9833917330474, -90.1004601337017)",29.9833917330474, -90.1004601337017
219 N Tonti St,219 N Tonti St,Short Term Rental Residential Owner,3,2,3/1/2023 0:00,"(29.9647680086989, -90.0830844972308)",29.9647680086989, -90.0830844972308
4824 Prytania St,4824 Prytania St,Short Term Rental Commercial Owner,3,6,10/23/2023 23:59,"(29.924388016462, -90.1072865953566)",29.924388016462, -90.1072865953566
1913 Fourth St,1913 Fourth St,Short Term Rental Residential Owner,1,2,3/1/2023 0:00,"(29.9342629856788, -90.0871457126701)",29.9342629856788, -90.0871457126701
2225 Iberville St,2225 Iberville St,Short Term Rental Residential Owner,2,4,3/1/2023 0:00,"(29.9635173303786, -90.0819723506447)",29.9635173303786, -90.0819723506447
711 S Peters St Apt 210,711 S Peters St Apt 210,Short Term Rental Commercial Owner,1,2,10/23/2023 23:59,"(29.9458725987994, -90.0661798265833)",29.9458725987994, -90.0661798265833
7621 Burthe St,7621 Burthe St,Short Term Rental Residential Owner,1,2,3/1/2023 0:00,"(29.942360609828, -90.1283137295771)",29.942360609828, -90.1283137295771
1804 Lapeyrouse St,1804 Lapeyrouse St,Short Term Rental Residential Owner,,,3/1/2023 0:00,"(29.9739366069969, -90.0677324220572)",29.9739366069969, -90.0677324220572
419 Bellecastle St,419 Bellecastle St,Short Term Rental Residential Owner,1,2,3/1/2023 0:00,"(29.9162118195598, -90.1122104982552)",29.9162118195598, -90.1122104982552
4856 Magazine St,4856 Magazine St,Short Term Rental Commercial Owner,4,8,10/26/2023 23:59,"(29.9202135639867, -90.1076808989503)",29.9202135639867, -90.1076808989503
711 S Peters St Apt 312,711 S Peters St Apt 312,Short Term Rental Commercial Owner,1,2,10/23/2023 23:59,"(29.9458102629625, -90.0661947962912)",29.9458102629625, -90.0661947962912
1085 John Churchill Chase St Apt 204,1085 John Churchill Chase St Apt 204,Short Term Rental Commercial Owner,2,4,8/25/2023 23:59,"(29.9412041542478, -90.070035894176)",29.9412041542478, -90.070035894176
2127 N Rampart St,2127 N Rampart St,Short Term Rental Commercial Owner,3,6,10/21/2023 23:59,"(29.9676392431346, -90.0573070294943)",29.9676392431346, -90.0573070294943
2105 Columbus St,2105 Columbus St,Short Term Rental Residential Owner,1,2,3/1/2023 0:00,"(29.9743494570519, -90.071520907056)",29.9743494570519, -90.071520907056
2453 N Roman St Apt A,2453 N Roman St Apt A,Short Term Rental Residential Owner,3,6,3/1/2023 0:00,"(29.9761744392012, -90.0510414260482)",29.9761744392012, -90.0510414260482
2000 Barracks St,2000 Barracks St,Short Term Rental Residential Owner,3,6,3/1/2023 0:00,"(29.9706323790027, -90.0720142482842)",29.9706323790027, -90.0720142482842
1516 N Broad St,1516 N Broad St,Short Term Rental Residential Owner,2,4,3/1/2023 0:00,"(29.9778509968608, -90.076292382537)",29.9778509968608, -90.076292382537
1085 John Churchill Chase St Apt 102,1085 John Churchill Chase St Apt 102,Short Term Rental Commercial Owner,2,4,8/25/2023 23:59,"(29.9411815023503, -90.0700625150546)",29.9411815023503, -90.0700625150546
7710 Jeannette St,7710 Jeannette St,Short Term Rental Residential Owner,1,2,3/1/2023 0:00,"(29.9468717702556, -90.1245036996289)",29.9468717702556, -90.1245036996289
2018 Brutus St,2018 Brutus St,Short Term Rental Residential Owner,2,4,3/1/2023 0:00,"(30.0067093947906, -90.0639857135744)",30.0067093947906, -90.0639857135744
2724 Bell St Apt 3,2724 Bell St Apt 3,Short Term Rental Residential Owner,1,2,3/1/2023 0:00,"(29.976380659346, -90.0804190902159)",29.976380659346, -90.0804190902159
1007 Fourth St,1007 Fourth St,Short Term Rental Residential Owner,2,4,3/1/2023 0:00,"(29.9260697734296, -90.0810502702702)",29.9260697734296, -90.0810502702702
2465 Dauphine St,2465 Dauphine St,Short Term Rental Residential Owner,1,2,3/1/2023 0:00,"(29.9659193896376, -90.0524318361931)",29.9659193896376, -90.0524318361931
1004 Verret St,1004 Verret St,Short Term Rental Commercial Owner,2,4,8/23/2023 23:59,"(29.9453414183886, -90.04998290608)",29.9453414183886, -90.04998290608
910 Pleasant St,910 Pleasant St,Short Term Rental Residential Owner,1,2,3/1/2023 0:00,"(29.9220330356258, -90.086433999064)",29.9220330356258, -90.086433999064
